Name	Description	T1_normalize	C1_normalize
ENSG00000174343	CHRNA9	0.056166223	1.021578614
ENSG00000181409	AATK	0.056166223	1.021578614
ENSG00000197361	FBXL22	0.056166223	1.021578614
ENSG00000240053	LY6G5B	0.056166223	1.021578614
ENSG00000248445	SEMA6A-AS1	0.056166223	1.021578614
ENSG00000249846	LINC02021	0.056166223	1.021578614
ENSG00000259891	AC107375.1	0.056166223	1.021578614
ENSG00000264070	DND1P1	0.056166223	1.021578614
ENSG00000282206	AC233280.19	0.056166223	1.021578614
ENSG00000117616	RSRP1	32.80107412	41.43778251
ENSG00000109193	SULT1E1	1.460321793	3.703222474
ENSG00000127054	INTS11	86.83298047	100.5616448
ENSG00000183579	ZNRF3	12.69356636	18.26071772
ENSG00000068796	KIF2A	79.19437417	92.3251672
ENSG00000214063	TSPAN4	8.144102308	12.70588401
ENSG00000114982	KANSL3	61.72667887	73.36211418
ENSG00000100300	TSPO	74.25174656	86.96187947
ENSG00000173145	NOC3L	45.66313915	55.7398831
ENSG00000113272	THG1L	31.17225366	39.58617127
ENSG00000076067	RBMS2	77.95871726	65.95566923
ENSG00000117691	NENF	27.63378162	20.68696692
ENSG00000125618	PAX8	3.089142255	1.085427277
ENSG00000183569	SERHL2	1.628820462	3.958617127
ENSG00000093100	AC016026.1	3.706970706	1.468519257
ENSG00000178761	FAM219B	5.054960053	8.747266878
ENSG00000198689	SLC9A6	24.15147581	31.60508836
ENSG00000119411	BSPRY	8.930429427	13.66361396
ENSG00000167987	VPS37C	55.49222814	45.4602483
ENSG00000025770	NCAPH2	45.77547159	36.71298142
ENSG00000227006	AL136988.2	2.302815135	0.638486633
ENSG00000144455	SUMF1	25.89262872	33.58439692
ENSG00000188997	KCTD21	1.347989348	3.511676484
ENSG00000258472	AC005726.2	1.347989348	3.511676484
ENSG00000188827	SLX4	12.18807035	17.62223108
ENSG00000143436	MRPL9	40.83284399	32.30742365
ENSG00000138604	GLCE	46.61796493	37.47916538
ENSG00000177830	CHID1	20.4445051	27.32722791
ENSG00000151500	THYN1	5.504289836	9.321904848
ENSG00000116117	PARD3B	3.032976032	6.001774354
ENSG00000237721	AF064858.3	9.716756547	5.810228364
ENSG00000266010	GATA6-AS1	2.415147581	0.702335297
ENSG00000141499	WRAP53	12.35656902	17.81377707
ENSG00000204261	PSMB8-AS1	0.673994674	2.362400544
ENSG00000239213	NCK1-AS1	0.673994674	2.362400544
ENSG00000171466	ZNF562	21.56782956	15.51522519
ENSG00000204070	SYS1	32.57640923	25.02867603
ENSG00000165752	STK32C	6.852279183	11.04581876
ENSG00000227802	DNAJB3	0.505496005	2.043157227
ENSG00000176209	SMIM19	5.953619618	9.896542818
ENSG00000198468	FLVCR1-AS1	2.19048269	4.788649751
ENSG00000226085	UQCRFS1P1	1.516488016	3.767071137
ENSG00000124357	NAGK	25.21863404	18.6438097
ENSG00000100029	PES1	106.378826	121.376309
ENSG00000111300	NAA25	126.2055027	110.9051282
ENSG00000175348	TMEM9B	10.72774856	15.83446851
ENSG00000146966	DENND2A	1.516488016	0.255394653
ENSG00000187398	LUZP2	1.516488016	0.255394653
ENSG00000219747	AL133260.1	1.516488016	0.255394653
ENSG00000239280	AC108693.1	1.516488016	0.255394653
ENSG00000257896	AC093012.1	1.516488016	0.255394653
ENSG00000259727	AC103740.2	1.516488016	0.255394653
ENSG00000129255	MPDU1	23.19665002	30.45581242
ENSG00000152527	PLEKHH2	3.482305814	1.34082193
ENSG00000025708	TYMP	1.123324456	3.128584504
ENSG00000248554	AC114956.2	1.123324456	3.128584504
ENSG00000104067	TJP1	112.2201132	127.5696294
ENSG00000105173	CCNE1	0.786327119	2.553946534
ENSG00000225973	PIGBOS1	0.786327119	2.553946534
ENSG00000065615	CYB5R4	51.4482601	61.99705211
ENSG00000140382	HMG20A	26.06112739	33.71209425
ENSG00000135414	GDF11	3.931635597	7.214898958
ENSG00000103591	AAGAB	69.19678651	81.3431971
ENSG00000102109	PCSK1N	7.076944074	3.830919801
ENSG00000141873	SLC39A3	3.650804483	6.831806978
ENSG00000173442	EHBP1L1	102.6718553	117.3538432
ENSG00000130590	SAMD10	4.268632934	7.661839601
ENSG00000163781	TOPBP1	95.59491123	109.7558523
ENSG00000168872	DDX19A	7.133110297	11.36506208
ENSG00000137494	ANKRD42	6.178284509	10.15193747
ENSG00000023318	ERP44	108.906306	94.81526507
ENSG00000168404	MLKL	21.00616733	27.90186588
ENSG00000116191	RALGPS2	84.193168	97.49690893
ENSG00000144647	POMGNT2	2.471313804	5.171741731
ENSG00000260765	CES1P2	1.909651576	0.446940643
ENSG00000124243	BCAS4	21.45549711	28.41265519
ENSG00000204386	NEU1	34.31756214	26.62489261
ENSG00000179912	R3HDM2	51.33592765	41.82087449
ENSG00000171163	ZNF692	30.7790901	39.0115333
ENSG00000119977	TCTN3	34.99155681	43.73633439
ENSG00000145194	ECE2	5.39195739	9.130358858
ENSG00000149346	SLX4IP	10.44691744	15.45137653
ENSG00000128513	POT1	49.9879383	40.60774989
ENSG00000180806	HOXC9	1.572654239	3.830919801
ENSG00000131732	ZCCHC9	30.10509543	38.24534934
ENSG00000179846	NKPD1	0.112332446	1.14927594
ENSG00000182463	TSHZ2	0.112332446	1.14927594
ENSG00000236924	AL162411.1	0.112332446	1.14927594
ENSG00000239523	MYLK-AS1	0.112332446	1.14927594
ENSG00000273374	AC069222.1	0.112332446	1.14927594
ENSG00000273486	AC096992.2	0.112332446	1.14927594
ENSG00000275964	AL355001.2	0.112332446	1.14927594
ENSG00000277459	AP001527.2	0.112332446	1.14927594
ENSG00000278921	EPB41L4A-AS2	0.617828451	2.234703217
ENSG00000175104	TRAF6	40.21501553	31.86048301
ENSG00000189159	JPT1	67.11863626	56.18682374
ENSG00000073417	PDE8A	60.04169219	71.31895696
ENSG00000171476	HOPX	1.010992011	0.063848663
ENSG00000204421	LY6G6C	1.010992011	0.063848663
ENSG00000233818	AP000695.2	1.010992011	0.063848663
ENSG00000242252	BGLAP	1.010992011	0.063848663
ENSG00000263990	AC004253.1	1.010992011	0.063848663
ENSG00000265981	MIR544B	1.010992011	0.063848663
ENSG00000133275	CSNK1G2	51.16742898	61.61396013
ENSG00000131725	WDR44	23.47748114	30.71120707
ENSG00000166848	TERF2IP	33.58740124	42.14011781
ENSG00000176406	RIMS2	2.302815135	4.916347078
ENSG00000156860	FBRS	61.16501664	72.53208156
ENSG00000197822	OCLN	36.6765435	28.7318985
ENSG00000251369	ZNF550	8.481099645	13.02512732
ENSG00000103253	HAGHL	3.763136928	6.959504305
ENSG00000175294	CATSPER1	1.347989348	0.19154599
ENSG00000214274	ANG	1.347989348	0.19154599
ENSG00000278493	AC039056.2	1.347989348	0.19154599
ENSG00000140995	DEF8	25.38713271	32.88206162
ENSG00000178425	NT5DC1	66.10764425	77.89536928
ENSG00000149657	LSM14B	70.93793941	83.13095967
ENSG00000152457	DCLRE1C	6.852279183	10.9819701
ENSG00000168288	MMADHC	97.05523302	111.2243715
ENSG00000138658	ZGRF1	19.2088482	13.59976529
ENSG00000131061	ZNF341	12.0757379	7.725688265
ENSG00000136051	WASHC4	133.6756103	118.1200272
ENSG00000104883	PEX11G	0.39316356	1.787762574
ENSG00000159588	CCDC17	0.39316356	1.787762574
ENSG00000184863	RBM33	71.55576786	83.76944631
ENSG00000018189	RUFY3	17.52386152	23.81555143
ENSG00000107742	SPOCK2	1.460321793	3.639373811
ENSG00000185504	FAAP100	17.58002774	23.87940009
ENSG00000099849	RASSF7	14.43471926	9.641148165
ENSG00000225171	DUTP6	1.179490679	0.127697327
ENSG00000248773	AC108727.1	1.179490679	0.127697327
ENSG00000112167	SAYSD1	11.00857967	16.08986316
ENSG00000132467	UTP3	30.32976032	38.43689533
ENSG00000154153	RETREG1	29.37493453	22.34703217
ENSG00000279191	AC068491.4	1.628820462	0.319243317
ENSG00000143382	ADAMTSL4	1.628820462	3.894768464
ENSG00000185164	NOMO2	86.10281957	99.41236883
ENSG00000167191	GPRC5B	13.87305703	9.194207522
ENSG00000140022	STON2	28.92560475	36.84067875
ENSG00000105767	CADM4	3.875469374	7.087201631
ENSG00000023608	SNAPC1	25.6117976	19.09075034
ENSG00000197415	VEPH1	0.842493342	2.617795197
ENSG00000256594	AC010186.2	0.842493342	2.617795197
ENSG00000187837	HIST1H1C	61.22118287	50.88738469
ENSG00000170260	ZNF212	20.83766866	15.00443589
ENSG00000004766	VPS50	14.71555038	20.49542093
ENSG00000122008	POLK	33.86823236	26.3056493
ENSG00000156958	GALK2	7.638606303	11.93970005
ENSG00000197461	PDGFA	4.549464048	7.981082918
ENSG00000078043	PIAS2	26.11729361	19.53769098
ENSG00000203288	TDRKH-AS1	0.168498668	1.276973267
ENSG00000265458	AC132938.3	0.168498668	1.276973267
ENSG00000272655	POLR2J4	0.336997337	1.660065247
ENSG00000114378	HYAL1	0.561662228	2.10700589
ENSG00000276386	CNTNAP3P2	1.347989348	3.447827821
ENSG00000133135	RNF128	2.19048269	4.724801087
ENSG00000145536	ADAMTS16	10.10992011	6.193320344
ENSG00000126456	IRF3	58.80603529	69.8504377
ENSG00000013288	MAN2B2	38.24919774	30.20041776
ENSG00000204282	TNRC6C-AS1	0.028083111	0.893881287
ENSG00000223198	RNU2-22P	0.028083111	0.893881287
ENSG00000227598	Z94721.1	0.028083111	0.893881287
ENSG00000260274	AC068338.2	0.028083111	0.893881287
ENSG00000273343	AC007663.4	0.028083111	0.893881287
ENSG00000273821	AL096828.3	0.028083111	0.893881287
ENSG00000279833	AL031846.2	0.028083111	0.893881287
ENSG00000167257	RNF214	20.4445051	14.68519257
ENSG00000146232	NFKBIE	15.95120728	10.91812143
ENSG00000277149	TYW1B	7.750938748	12.06739737
ENSG00000131620	ANO1	2.864477363	5.682531038
ENSG00000186806	VSIG10L	2.415147581	5.044044404
ENSG00000283200	MIR1206	2.695978695	0.893881287
ENSG00000160255	ITGB2	2.358981358	0.702335297
ENSG00000067601	PMS2P4	0.280831114	1.53236792
ENSG00000186409	CCDC30	0.280831114	1.53236792
ENSG00000240207	AC080013.1	0.280831114	1.53236792
ENSG00000242948	EPS15P1	0.280831114	1.53236792
ENSG00000175449	RFESD	0.224664891	1.404670594
ENSG00000229325	ACAP2-IT1	0.224664891	1.404670594
ENSG00000235374	SSR4P1	0.224664891	1.404670594
ENSG00000255121	AP003392.4	0.224664891	1.404670594
ENSG00000268575	AL031282.2	0.224664891	1.404670594
ENSG00000198121	LPAR1	5.054960053	2.426249207
ENSG00000125834	STK35	30.16126165	38.18150068
ENSG00000026025	VIM	0.898659565	0.031924332
ENSG00000148408	CACNA1B	0.898659565	0.031924332
ENSG00000163576	EFHB	0.898659565	0.031924332
ENSG00000168952	STXBP6	0.898659565	0.031924332
ENSG00000179826	MRGPRX3	0.898659565	0.031924332
ENSG00000181741	FDX1P1	0.898659565	0.031924332
ENSG00000236453	AC003092.1	0.898659565	0.031924332
ENSG00000254340	AC022784.7	0.898659565	0.031924332
ENSG00000260536	AL035071.2	0.898659565	0.031924332
ENSG00000271711	AC069236.1	0.898659565	0.031924332
ENSG00000282034	AC106886.5	3.426139592	1.34082193
ENSG00000131389	SLC6A6	84.41783289	72.27668691
ENSG00000196605	ZNF846	1.235656902	3.256281831
ENSG00000278828	HIST1H3H	1.235656902	3.256281831
ENSG00000141574	SECTM1	15.38954505	10.47118079
ENSG00000140743	CDR2	33.36273635	41.75702583
ENSG00000130511	SSBP4	21.9048269	28.79574717
ENSG00000163882	POLR2H	56.50322015	46.6733729
ENSG00000143933	CALM2	242.4695839	221.6187105
ENSG00000026652	AGPAT4	14.60321793	9.832694155
ENSG00000071073	MGAT4A	9.997587661	6.129471681
ENSG00000178301	AQP11	0.673994674	2.29855188
ENSG00000160447	PKN3	2.695978695	5.427136384
ENSG00000279384	AC080188.3	1.741152907	0.38309198
ENSG00000281021	AL078581.3	1.741152907	0.38309198
ENSG00000170412	GPRC5C	8.031769862	12.38664069
ENSG00000076555	ACACB	14.54705171	20.24002628
ENSG00000022277	RTFDC1	80.09303373	68.31806978
ENSG00000067992	PDK3	14.60321793	20.30387494
ENSG00000164011	ZNF691	7.470107634	11.68430539
ENSG00000137210	TMEM14B	31.73391589	39.90541459
ENSG00000168026	TTC21A	5.672788504	2.87318985
ENSG00000095574	IKZF5	14.71555038	20.43157227
ENSG00000234771	SLC25A25-AS1	1.40415557	3.511676484
ENSG00000205740	AL359878.1	0.056166223	0.95772995
ENSG00000228915	OR7E128P	0.056166223	0.95772995
ENSG00000234327	AC012146.1	0.056166223	0.95772995
ENSG00000249207	AC079921.1	0.056166223	0.95772995
ENSG00000262333	HNRNPA1P16	0.056166223	0.95772995
ENSG00000267595	AC060780.3	0.056166223	0.95772995
ENSG00000271020	AC112220.2	0.056166223	0.95772995
ENSG00000280254	AC233723.2	0.056166223	0.95772995
ENSG00000152404	CWF19L2	19.71434421	14.1105546
ENSG00000127952	STYXL1	20.38833888	14.68519257
ENSG00000115042	FAHD2A	10.334585	15.19598188
ENSG00000153574	RPIA	31.45308478	24.26249207
ENSG00000136518	ACTL6A	67.79263094	79.49158586
ENSG00000141428	C18orf21	45.94397026	37.15992207
ENSG00000143947	RPS27A	568.2336762	536.2010748
ENSG00000023892	DEF6	13.59222592	19.09075034
ENSG00000090621	PABPC4	158.8942443	176.5415541
ENSG00000241506	PSMC1P1	1.572654239	3.767071137
ENSG00000136327	NKX2-8	2.302815135	4.852498414
ENSG00000103035	PSMD7	51.67292499	61.93320344
ENSG00000255310	AF131215.5	1.741152907	4.022465791
ENSG00000117016	RIMS3	0.898659565	2.68164386
ENSG00000250903	GMDS-AS1	0.898659565	2.68164386
ENSG00000183943	PRKX	11.45790945	16.53680381
ENSG00000203760	CENPW	22.24182423	16.28140915
ENSG00000131018	SYNE1	12.58123391	17.87762574
ENSG00000158793	NIT1	38.6423613	47.56725419
ENSG00000174227	PIGG	38.58619507	47.50340553
ENSG00000180773	SLC36A4	12.63740013	17.9414744
ENSG00000119718	EIF2B2	21.34316467	28.09341187
ENSG00000234741	GAS5	254.3206569	276.4647123
ENSG00000130559	CAMSAP1	58.18820683	69.02040508
ENSG00000185436	IFNLR1	26.45429094	19.92078296
ENSG00000002822	MAD1L1	30.32976032	23.30476212
ENSG00000160223	ICOSLG	1.291823125	3.320130494
ENSG00000130772	MED18	3.875469374	7.023352968
ENSG00000185507	IRF7	3.98780182	1.72391391
ENSG00000141258	SGSM2	23.47748114	30.51966108
ENSG00000110427	KIAA1549L	3.089142255	1.14927594
ENSG00000137460	FHDC1	10.44691744	6.512563661
ENSG00000110876	SELPLG	1.853485353	0.446940643
ENSG00000230701	FBXW4P1	1.853485353	0.446940643
ENSG00000187123	LYPD6	8.144102308	4.724801087
ENSG00000111271	ACAD10	31.00375499	39.0115333
ENSG00000137812	KNL1	34.42989458	42.8424531
ENSG00000065548	ZC3H15	159.062743	176.6054028
ENSG00000166575	TMEM135	34.20522969	42.58705845
ENSG00000172009	THOP1	62.2883411	73.42596285
ENSG00000273611	ZNHIT3	38.02453284	30.1365691
ENSG00000254614	AP003068.2	0.449329783	1.851611237
ENSG00000255857	PXN-AS1	0.617828451	2.170854554
ENSG00000123374	CDK2	26.56662339	20.04848029
ENSG00000133243	BTBD2	92.61810142	80.06622383
ENSG00000142186	SCYL1	58.01970817	68.76501042
ENSG00000169946	ZFPM2	9.772922769	6.001774354
ENSG00000198417	MT1F	4.99879383	2.426249207
ENSG00000111707	SUDS3	107.3336518	121.759401
ENSG00000163166	IWS1	61.50201398	72.53208156
ENSG00000105137	SYDE1	8.537265868	5.044044404
ENSG00000115073	ACTR1B	21.28699845	27.96571454
ENSG00000157212	PAXIP1	21.39933089	28.09341187
ENSG00000168495	POLR3D	58.01970817	48.20574082
ENSG00000148429	USP6NL	15.38954505	21.13390757
ENSG00000065243	PKN2	131.7659587	147.6819583
ENSG00000162735	PEX19	60.3225233	50.31274672
ENSG00000125520	SLC2A4RG	71.83659898	83.70559764
ENSG00000186204	CYP4F12	8.200268531	4.788649751
ENSG00000186106	ANKRD46	5.111126276	8.619569551
ENSG00000058673	ZC3H11A	1.291823125	0.19154599
ENSG00000104946	TBC1D17	37.29437195	45.97103761
ENSG00000183208	GDPGP1	0.730160897	2.362400544
ENSG00000213380	COG8	0.730160897	2.362400544
ENSG00000106266	SNX8	24.31997448	31.41354237
ENSG00000213430	HSPD1P1	4.380965379	7.661839601
ENSG00000279233	AC122688.3	1.347989348	3.383979157
ENSG00000138675	FGF5	0.954825788	0.063848663
ENSG00000141968	VAV1	0.954825788	0.063848663
ENSG00000218896	TUBB8P2	0.954825788	0.063848663
ENSG00000235034	C19orf81	0.954825788	0.063848663
ENSG00000259155	AL591767.3	0.954825788	0.063848663
ENSG00000278420	MIR6819	0.954825788	0.063848663
ENSG00000234028	AC062029.1	0.954825788	2.745492524
ENSG00000184502	GAST	2.078150244	0.57463797
ENSG00000156411	C14orf2	30.55442521	38.43689533
ENSG00000111790	FGFR1OP2	56.16622281	46.54567558
ENSG00000246451	AL049840.1	2.920643586	5.682531038
ENSG00000177888	ZBTB41	67.9611296	57.33609968
ENSG00000204923	FBXO48	0.842493342	2.553946534
ENSG00000250509	AC034213.1	0.842493342	2.553946534
ENSG00000158856	DMTN	7.076944074	11.10966742
ENSG00000177173	NAP1L4P1	1.572654239	0.319243317
ENSG00000248713	AC083902.2	1.572654239	0.319243317
ENSG00000263624	AC055811.1	1.572654239	0.319243317
ENSG00000087884	AAMDC	2.639812472	0.893881287
ENSG00000145782	ATG12	49.42627608	59.31540825
ENSG00000203724	C1orf53	1.516488016	3.639373811
ENSG00000214106	PAXIP1-AS2	0.39316356	1.72391391
ENSG00000214146	LINC02026	0.39316356	1.72391391
ENSG00000231652	AL590428.1	0.39316356	1.72391391
ENSG00000251985	RNU6-1161P	0.39316356	1.72391391
ENSG00000084072	PPIE	53.58257656	63.84866334
ENSG00000165338	HECTD2	9.098928096	13.59976529
ENSG00000185669	SNAI3	0.112332446	1.085427277
ENSG00000189419	SPATA41	0.112332446	1.085427277
ENSG00000249628	LINC00942	0.112332446	1.085427277
ENSG00000251666	ZNF346-IT1	0.112332446	1.085427277
ENSG00000277782	AC068870.2	0.112332446	1.085427277
ENSG00000155621	C9orf85	13.03056369	18.32456638
ENSG00000183458	AC138932.1	6.122118287	9.896542818
ENSG00000142856	ITGB3BP	28.86943853	36.52143543
ENSG00000081189	MEF2C	6.627614292	10.53502945
ENSG00000136940	PDCL	19.71434421	26.11410331
ENSG00000272758	AC083798.2	4.043968043	1.787762574
ENSG00000154080	CHST9	1.123324456	0.127697327
ENSG00000207003	RNU6-611P	1.123324456	0.127697327
ENSG00000236234	AC091132.2	1.123324456	0.127697327
ENSG00000252620	RNU6ATAC24P	1.123324456	0.127697327
ENSG00000275339	Z99129.1	1.123324456	0.127697327
ENSG00000066136	NFYC	50.21260319	60.14544087
ENSG00000103248	MTHFSD	20.33217266	26.8164386
ENSG00000183426	NPIPA1	2.976809809	5.746379701
ENSG00000254681	PKD1P5	2.976809809	5.746379701
ENSG00000171206	TRIM8	27.46528296	34.92521885
ENSG00000105171	POP4	27.29678429	34.73367286
ENSG00000205302	SNX2	125.026012	110.5220362
ENSG00000165868	HSPA12A	9.267426764	13.79131128
ENSG00000260774	AC021087.3	0.561662228	2.043157227
ENSG00000154767	XPC	11.06474589	15.96216584
ENSG00000142459	EVI5L	7.301608966	11.36506208
ENSG00000073849	ST6GAL1	12.18807035	17.30298777
ENSG00000153015	CWC27	25.89262872	33.13745628
ENSG00000135365	PHF21A	47.5166245	38.75613865
ENSG00000170271	FAXDC2	5.504289836	2.809341187
ENSG00000232545	AC253536.3	5.054960053	2.49009787
ENSG00000104218	CSPP1	13.70455837	19.09075034
ENSG00000136152	COG3	38.69852752	47.43955686
ENSG00000090686	USP48	105.8171638	119.9716384
ENSG00000179403	VWA1	13.76072459	19.154599
ENSG00000183048	SLC25A10	1.40415557	3.447827821
ENSG00000172139	SLC9C1	0.336997337	1.596216584
ENSG00000265298	AC132812.1	0.336997337	1.596216584
ENSG00000162994	CLHC1	5.39195739	8.938812868
ENSG00000278662	GOLGA6L10	1.741152907	3.958617127
ENSG00000135090	TAOK3	91.77560808	104.9672025
ENSG00000213983	AP1G2	51.50442632	42.39551246
ENSG00000176714	CCDC121	1.572654239	3.703222474
ENSG00000146426	TIAM2	10.27841877	6.448714998
ENSG00000167173	C15orf39	45.49464048	54.90985048
ENSG00000068784	SRBD1	16.0073735	21.7723942
ENSG00000266338	NBPF15	16.0073735	21.7723942
ENSG00000101825	MXRA5	8.481099645	5.044044404
ENSG00000230453	ANKRD18B	8.144102308	12.38664069
ENSG00000213753	CENPBD1P1	7.526273857	11.62045673
ENSG00000197562	RAB40C	35.16005548	43.48093974
ENSG00000046651	OFD1	41.6191711	50.63199003
ENSG00000169410	PTPN9	28.3077763	35.81910014
ENSG00000165816	VWA2	0.673994674	2.234703217
ENSG00000179528	LBX2	0.673994674	2.234703217
ENSG00000269743	SLC25A53	0.673994674	2.234703217
ENSG00000176945	MUC20	41.22600754	33.13745628
ENSG00000115486	GGCX	51.22359521	61.16701948
ENSG00000111186	WNT5B	0.168498668	1.213124604
ENSG00000273723	AL139089.1	0.168498668	1.213124604
ENSG00000100417	PMM1	8.144102308	4.788649751
ENSG00000127989	MTERF1	8.98659565	13.4082193
ENSG00000245888	FLJ21408	0.280831114	1.468519257
ENSG00000258900	HNRNPCP1	0.280831114	1.468519257
ENSG00000128242	GAL3ST1	0.842493342	0.031924332
ENSG00000189275	LINC01164	0.842493342	0.031924332
ENSG00000236018	AC004898.1	0.842493342	0.031924332
ENSG00000239317	AC091959.1	0.842493342	0.031924332
ENSG00000274204	AL138689.1	0.842493342	0.031924332
ENSG00000130725	UBE2M	34.26139592	42.45936112
ENSG00000146350	TBC1D32	16.79370062	22.66627549
ENSG00000119899	SLC17A5	9.042761873	13.47206797
ENSG00000170142	UBE2E1	89.8659565	102.8601966
ENSG00000235423	AC068768.1	0.786327119	2.426249207
ENSG00000270157	AC004918.3	0.898659565	2.617795197
ENSG00000278784	AL136295.7	1.291823125	3.256281831
ENSG00000170786	SDR16C5	9.772922769	6.065623018
ENSG00000258301	VASH1-AS1	0.224664891	1.34082193
ENSG00000265778	AC018413.1	0.224664891	1.34082193
ENSG00000265917	MIR3685	0.224664891	1.34082193
ENSG00000271335	AL117336.3	0.224664891	1.34082193
ENSG00000271855	AC073195.1	0.224664891	1.34082193
ENSG00000122965	RBM19	21.62399578	28.2211092
ENSG00000146094	DOK3	0.028083111	0.830032623
ENSG00000166596	CFAP52	0.028083111	0.830032623
ENSG00000168917	SLC35G2	0.028083111	0.830032623
ENSG00000185065	AC000068.1	0.028083111	0.830032623
ENSG00000231367	AC011247.1	0.028083111	0.830032623
ENSG00000259985	AC017100.1	0.028083111	0.830032623
ENSG00000271888	AL136162.1	0.028083111	0.830032623
ENSG00000272293	AC083964.1	0.028083111	0.830032623
ENSG00000272525	AC099522.2	0.028083111	0.830032623
ENSG00000272800	AC021851.1	0.028083111	0.830032623
ENSG00000272825	AL844908.1	0.028083111	0.830032623
ENSG00000274270	AL137060.1	0.028083111	0.830032623
ENSG00000276791	AC092117.1	0.028083111	0.830032623
ENSG00000277369	AC010654.1	0.028083111	0.830032623
ENSG00000275131	AC241952.1	2.864477363	5.554833711
ENSG00000158019	BABAM2	22.85965268	29.62577979
ENSG00000134250	NOTCH2	173.4974623	191.354444
ENSG00000166228	PCBD1	6.065952064	9.768845492
ENSG00000245648	AC022075.1	6.065952064	9.768845492
ENSG00000067829	IDH3G	36.11488127	28.60420118
ENSG00000183604	SMG1P5	6.178284509	3.320130494
ENSG00000153395	LPCAT1	212.8138182	193.9722392
ENSG00000269918	AF131215.6	0.505496005	1.9154599
ENSG00000038210	PI4K2B	4.774128939	8.108780245
ENSG00000278535	DHRS11	3.426139592	6.321017671
ENSG00000251603	AC092611.2	2.920643586	1.085427277
ENSG00000126768	TIMM17B	17.63619396	23.62400544
ENSG00000163596	ICA1L	1.460321793	3.511676484
ENSG00000171453	POLR1C	31.05992122	24.13479474
ENSG00000164346	NSA2	60.54718819	71.25510829
ENSG00000162733	DDR2	1.628820462	3.767071137
ENSG00000065600	TMEM206	17.91702508	23.94324875
ENSG00000152779	SLC16A12	1.40415557	0.255394653
ENSG00000224769	MUC20P1	8.537265868	12.83358133
ENSG00000066735	KIF26A	3.763136928	6.767958314
ENSG00000272047	GTF2H5	31.84624834	24.83713004
ENSG00000271580	AL583832.1	1.79731913	0.446940643
ENSG00000159899	NPR2	2.021984021	4.341709107
ENSG00000158623	COPG2	27.68994785	21.19775623
ENSG00000161970	RPL26	7.357775189	11.36506208
ENSG00000101654	RNMT	53.07708056	43.92788038
ENSG00000268030	AC005253.1	3.706970706	1.596216584
ENSG00000160191	PDE9A	5.897453395	3.128584504
ENSG00000204130	RUFY2	16.56903573	22.34703217
ENSG00000204120	GIGYF2	86.04665335	98.64618487
ENSG00000142669	SH3BGRL3	48.97694629	40.22465791
ENSG00000148057	IDNK	1.853485353	4.086314454
ENSG00000172671	ZFAND4	1.347989348	3.320130494
ENSG00000239569	KMT2E-AS1	1.067158233	2.87318985
ENSG00000159592	GPBP1L1	135.0235996	150.6828455
ENSG00000204287	HLA-DRA	1.909651576	0.510789307
ENSG00000159110	IFNAR2	10.61541611	6.767958314
ENSG00000125755	SYMPK	86.77681425	99.41236883
ENSG00000135317	SNX14	76.83539281	88.74964205
ENSG00000130612	CYP2G1P	0.056166223	0.893881287
ENSG00000166359	WDR88	0.056166223	0.893881287
ENSG00000212127	TAS2R14	0.056166223	0.893881287
ENSG00000225285	LINC01770	0.056166223	0.893881287
ENSG00000229178	AC233280.1	0.056166223	0.893881287
ENSG00000261136	AC023908.3	0.056166223	0.893881287
ENSG00000263826	AC112907.3	0.056166223	0.893881287
ENSG00000279873	LINC01126	0.056166223	0.893881287
ENSG00000281406	BLACAT1	0.056166223	0.893881287
ENSG00000152443	ZNF776	4.99879383	8.364174898
ENSG00000189227	C15orf61	1.516488016	3.575525147
ENSG00000116039	ATP6V1B1	0.449329783	1.787762574
ENSG00000186056	MATN1-AS1	0.449329783	1.787762574
ENSG00000230922	AL079301.1	0.449329783	1.787762574
ENSG00000233382	NKAPP1	0.449329783	1.787762574
ENSG00000274213	AC015912.3	0.449329783	1.787762574
ENSG00000221829	FANCG	17.80469263	23.75170276
ENSG00000104147	OIP5	7.020777852	10.91812143
ENSG00000205890	AC108134.1	0.954825788	2.68164386
ENSG00000253106	AC090198.1	0.954825788	2.68164386
ENSG00000112149	CD83	10.840081	6.959504305
ENSG00000170214	ADRA1B	2.471313804	0.830032623
ENSG00000117009	KMO	2.527480027	5.044044404
ENSG00000182648	LINC01006	2.527480027	5.044044404
ENSG00000226383	LINC01876	2.527480027	5.044044404
ENSG00000117697	NSL1	31.509251	39.26692796
ENSG00000083838	ZNF446	0.730160897	2.29855188
ENSG00000231305	AC112484.2	0.730160897	2.29855188
ENSG00000103226	NOMO3	9.997587661	14.55749524
ENSG00000113810	SMC4	222.3620761	242.2418287
ENSG00000259475	AC036108.1	2.358981358	0.76618396
ENSG00000141759	TXNL4A	26.79128828	33.9674889
ENSG00000178078	STAP2	18.31018864	13.15282465
ENSG00000156162	DPY19L4	36.11488127	44.37482102
ENSG00000143753	DEGS1	40.15884931	48.84422746
ENSG00000165914	TTC7B	20.33217266	14.87673856
ENSG00000136895	GARNL3	3.650804483	6.576412324
ENSG00000151929	BAG3	52.51541833	62.38014409
ENSG00000124688	MAD2L1BP	19.54584554	25.73101133
ENSG00000103326	CAPN15	43.36032401	52.35590394
ENSG00000106268	NUDT1	17.2430304	12.25894336
ENSG00000137970	RPL7P9	98.62788726	86.13184685
