GeneName	C1_normalize_thefile1	T1_normalize_thefile1	T2_normalize_thefile2	T3_normalize_thefile3
ENSG00000082641_NFE2L1	405.6305582	367.6640945	273.4570165	305.9793519
ENSG00000082701_GSK3B	150.4912995	85.54115734	187.0374443	168.0072492
ENSG00000082805_ERC1	122.5894336	91.66327563	136.504913	97.9252408
ENSG00000082898_XPO1	506.5114463	462.4726786	485.59303	266.5841401
ENSG00000083307_GRHL2	116.5238106	44.3151498	66.24009906	25.82904113
ENSG00000083312_TNPO1	289.6813856	224.103229	303.7541758	372.8623506
ENSG00000083444_PLOD1	96.09223833	163.7807057	151.4298973	85.89933404
ENSG00000083520_DIS3	74.76678478	96.77440191	86.53136991	102.5460326
ENSG00000083720_OXCT1	124.9518342	75.15040612	123.7599826	76.59850959
ENSG00000083845_RPS5	220.4055859	271.1705237	181.4475625	253.2549331
ENSG00000083857_FAT1	1154.192287	2208.680546	886.4434523	383.2295116
ENSG00000083896_YTHDC1	161.2178749	196.0201176	136.3931154	152.0714417
ENSG00000083937_CHMP2B	92.8359565	127.1041622	117.5552138	153.7301875
ENSG00000084073_ZMPSTE24	109.1812143	36.73270972	121.4122322	113.8018074
ENSG00000084090_STARD7	138.9346914	44.03431869	129.4057631	114.2757347
ENSG00000084112_SSH1	86.89803081	118.6230626	181.5593601	116.7638534
ENSG00000084207_GSTP1	691.0340834	520.0992232	671.7360932	600.6436881
ENSG00000084234_APLP2	380.9849742	564.3020406	467.7613071	463.2047537
ENSG00000084463_WBP11	118.6308165	190.0103318	120.6296488	142.0597262
ENSG00000084623_EIF3I	228.8974581	188.3815113	243.7188455	291.1691219
ENSG00000084652_TXLNA	146.2772877	39.48485464	121.3004346	170.7323315
ENSG00000084733_RAB10	288.3405637	246.6258844	283.0157144	299.0481643
ENSG00000084754_HADHA	286.2335578	274.8213282	272.7862307	240.9328217
ENSG00000084774_CAD	234.7076865	64.14182645	206.3225364	179.7961923
ENSG00000085063_CD59	122.7809796	282.8530981	176.5284665	272.0935457
ENSG00000085224_ATRX	154.8968573	210.3986707	154.61613	65.28349387
ENSG00000085377_PREP	98.13539556	188.044514	83.12154203	59.47788371
ENSG00000085449_WDFY1	113.9698641	212.4768209	93.29512686	46.56336314
ENSG00000085662_AKR1B1	141.2332433	88.12480359	512.0331708	841.458028
ENSG00000085719_CPNE3	134.656831	133.2262805	160.2060117	58.05610163
ENSG00000085721_RRN3	96.73072497	92.22493786	103.07742	172.0356318
ENSG00000085733_CTTN	2660.63765	2173.183493	2951.681174	2488.71105
ENSG00000085982_USP40	122.142493	58.97453395	92.28894814	50.05857742
ENSG00000086015_MAST2	71.31895696	89.02346316	85.35749474	101.1242505
ENSG00000086061_DNAJA1	101.9024667	64.14182645	210.4590489	435.9539305
ENSG00000086062_B4GALT1	211.5944703	285.6614092	169.5970131	179.0260603
ENSG00000086065_CHMP5	49.22731944	77.17239015	69.76172458	111.4914115
ENSG00000086232_EIF2AK1	165.4957354	171.5316445	149.5293375	121.3846451
ENSG00000086570_FAT2	590.8555306	223.4292344	388.9998729	119.1334902
ENSG00000086589_RBM22	76.36300136	90.37145251	67.91706359	107.1668243
ENSG00000086598_TMED2	417.5702583	266.7333921	408.1172686	424.3427101
ENSG00000086666_ZFAND6	79.04464522	93.7975921	87.64934627	149.642564
ENSG00000086758_HUWE1	714.7219375	492.1284443	583.2482646	488.7968311
ENSG00000087053_MTMR2	141.9994273	123.6780226	121.9153216	61.49207499
ENSG00000087074_PPP1R15A	238.3470603	893.8292698	184.6337951	624.3992971
ENSG00000087077_TRIP6	103.6902293	127.2164947	86.19597701	84.12210644
ENSG00000087086_FTL	5993.346331	2861.612886	5728.175453	6187.240169
ENSG00000087087_SRRT	137.7854155	67.68029849	158.0818567	144.2516403
ENSG00000087152_ATXN7L3	65.12563661	41.95616844	86.810864	178.3151693
ENSG00000087302_RTRAF	237.836271	181.1922348	223.8188664	217.7103811
ENSG00000087365_SF3B2	283.8073086	326.9997492	296.4314307	330.9197793
ENSG00000087460_GNAS	763.2469216	1043.905417	773.4719415	879.9646261
ENSG00000087470_DNM1L	138.2323561	132.4961196	131.9771088	92.41583524
ENSG00000087586_AURKA	86.45109017	123.5656902	94.41310322	37.38102054
ENSG00000088038_CNOT3	219.3201586	155.9174345	137.5110917	168.184972
ENSG00000088205_DDX18	204.7626633	154.3447803	198.161309	170.6730906
ENSG00000088247_KHSRP	280.4871781	208.4890191	279.1027971	335.4813301
ENSG00000088325_TPX2	299.8971717	341.5468009	239.582333	102.1313461
ENSG00000088367_EPB41L1	229.0251554	152.1542976	109.2262899	57.81913795
ENSG00000088448_ANKRD10	76.17145537	101.4361984	81.22098222	82.70032436
ENSG00000088726_TMEM40	18.26071772	139.6292299	29.17918288	75.35445027
ENSG00000088832_FKBP1A	174.2430023	163.4437084	234.7750346	279.972588
ENSG00000088833_NSFL1C	68.6373131	90.98928096	108.890897	100.2948776
ENSG00000088888_MAVS	116.7792053	61.72667887	121.9153216	111.846857
ENSG00000088930_XRN2	133.2521604	117.218907	146.5667002	106.4559333
ENSG00000088986_DYNLL1	133.2521604	76.38606303	125.3810483	131.870288
ENSG00000089006_SNX5	118.8862111	82.84517865	105.816462	84.71451564
ENSG00000089009_RPL6	1015.832234	711.8507079	957.993939	1204.545627
ENSG00000089053_ANAPC5	126.3565048	97.61689525	126.4990246	102.3683098
ENSG00000089063_TMEM230	104.8395052	75.26273857	90.22069189	92.65279892
ENSG00000089154_GCN1	261.7795197	137.6634121	282.4008274	294.0126861
ENSG00000089157_RPLP0	2011.424441	2242.829609	1548.620848	1626.696423
ENSG00000089159_PXN	169.2628065	243.1997448	231.9800938	176.2417371
ENSG00000089220_PEBP1	185.1611237	105.367834	158.0818567	96.7404224
ENSG00000089248_ERP29	150.0443589	127.8343231	149.082147	182.4620337
ENSG00000089280_FUS	459.9657707	251.1753484	427.5700571	284.2971752
ENSG00000089327_FXYD5	64.74254463	111.4899523	102.7420271	163.0902528
ENSG00000089356_FXYD3	341.7180462	321.7201243	323.8218514	242.5915675
ENSG00000089597_GANAB	776.2082003	798.4590235	821.8244189	602.1247111
ENSG00000089693_MLF2	201.8256248	148.4473269	233.9924512	226.1225917
ENSG00000089737_DDX24	100.6254934	123.004028	126.2195305	192.2960264
ENSG00000089902_RCOR1	119.5885464	90.42761873	103.6364082	102.1313461
ENSG00000089916_GPATCH2L	76.93763933	116.6572448	93.57462095	226.5372782
ENSG00000090020_SLC9A1	86.77033348	60.15402463	64.33953926	139.3346439
ENSG00000090054_SPTLC1	113.4590748	122.0492022	118.729089	131.9295289
ENSG00000090060_PAPOLA	375.8770811	268.7553762	405.0428336	385.7176303
ENSG00000090273_NUDC	157.6423498	111.8831158	178.5967228	173.5166548
ENSG00000090372_STRN4	84.28023561	90.14678762	87.53754863	100.6503231
ENSG00000090487_SPG21	95.4537517	89.30429427	100.0588838	82.58184252
ENSG00000090520_DNAJB11	125.7180181	34.14906347	59.25274684	88.80213912
ENSG00000090615_GOLGA3	110.0112469	87.95630493	109.0026947	249.8782007
ENSG00000090621_PABPC4	176.5415541	158.8942443	173.7335256	132.9958655
ENSG00000090686_USP48	119.9716384	105.8171638	109.9529746	76.71699143
ENSG00000090776_EFNB1	106.3080245	288.0765568	135.890026	128.7897601
ENSG00000090861_AARS	776.3358976	149.1213216	244.3896313	445.6694414
ENSG00000090863_GLG1	228.6420634	267.5197193	266.4137655	207.6394247
ENSG00000090905_TNRC6A	128.7189053	76.94772525	107.4934266	80.09372387
ENSG00000091039_OSBPL8	98.90157952	88.12480359	112.3007249	93.54141272
ENSG00000091136_LAMB1	197.0369751	220.1154272	197.9936126	66.34983043
ENSG00000091140_DLD	149.4697209	90.09062139	118.114202	44.6676537
ENSG00000091317_CMTM6	107.7765437	83.29450843	153.6658501	91.112535
ENSG00000091409_ITGA6	369.8753068	597.4401121	585.3165209	639.979659
ENSG00000091436_MAP3K20	136.8915342	157.9394186	119.3998748	59.00395635
ENSG00000091483_FH	141.2332433	50.7180992	108.6673018	51.4803595
ENSG00000091527_CDV3	430.9784776	285.4367443	289.2204832	348.929019
ENSG00000091542_ALKBH5	67.10494517	46.00013648	88.04063799	149.8202867
ENSG00000091651_ORC6	31.86048301	22.69115402	49.97354309	102.0721052
ENSG00000091986_CCDC80	294.9808247	203.2655604	60.65021728	66.05362583
ENSG00000092010_PSME1	233.1114699	228.7650255	194.2483918	124.5836548
ENSG00000092148_HECTD1	299.9610204	184.281377	241.0357022	177.5450373
ENSG00000092199_HNRNPC	1052.864459	1102.992284	882.3628386	947.0253475
ENSG00000092201_SUPT16H	475.0340553	190.571994	496.94049	304.7352926
ENSG00000092203_TOX4	103.5625319	100.2005415	86.86676282	105.3303558
ENSG00000092621_PHGDH	291.5329968	155.6366034	108.890897	165.8745761
ENSG00000092820_EZR	349.5714318	577.1079394	358.3114219	636.7214084
ENSG00000092841_MYL6	82.17322972	151.5926354	103.3010152	143.4222674
ENSG00000092969_TGFB2	29.81732578	156.0859332	17.77582405	10.84108836
ENSG00000093000_NUP50	107.7126951	63.13083444	121.8035239	161.3130252
ENSG00000093144_ECHDC1	121.8870983	68.12962827	104.9779798	70.43745391
ENSG00000094804_CDC6	127.825024	60.26635708	76.19008863	190.6965216
ENSG00000094916_CBX5	178.7762574	114.0174323	148.6908553	114.038771
ENSG00000094975_SUCO	86.00414952	87.28231025	74.73671936	108.7070882
ENSG00000095002_MSH2	111.4797662	58.41287173	129.9647513	127.0717735
ENSG00000095139_ARCN1	130.5705165	121.8807035	115.654654	174.5237504
ENSG00000095303_PTGS1	69.08425374	60.3225233	89.43810844	119.5481766
ENSG00000095319_NUP188	165.0487947	92.16877164	165.5722982	152.3676463
ENSG00000095383_TBC1D2	68.06267512	241.0092621	99.72349091	38.1511525
ENSG00000095564_BTAF1	108.2234844	83.85617066	119.6793689	105.4488376
ENSG00000095787_WAC	148.0650503	158.4449146	133.9894662	103.9678146
ENSG00000096063_SRPK1	176.1584622	148.3911607	200.3413629	172.1541136
ENSG00000096384_HSP90AB1	2309.980791	1971.659086	2920.210139	2281.071626
ENSG00000096401_CDC5L	107.6488464	139.1799001	111.5740403	115.3420713
ENSG00000096433_ITPR3	175.3284295	250.2766889	304.8721521	357.9928797
ENSG00000096696_DSP	825.3716711	1168.706764	694.2074179	515.6329679
ENSG00000096746_HNRNPH3	159.3662637	67.11863626	145.8400156	129.9153376
ENSG00000097033_SH3GLB1	119.5246978	123.5656902	94.41310322	77.66484615
ENSG00000099194_SCD	3204.117473	1561.027831	3273.770162	1161.714442
ENSG00000099204_ABLIM1	359.7233693	336.3233422	248.5261438	190.8742443
ENSG00000099219_ERMP1	138.4877508	101.9416944	153.6658501	53.43530986
ENSG00000099341_PSMD8	118.5669678	88.79879827	119.7352677	207.2247382
ENSG00000099622_CIRBP	117.3538432	32.23941189	55.6752225	30.39059197
ENSG00000099783_HNRNPM	265.9296828	114.1297648	301.9095148	257.2833157
ENSG00000099812_MISP	58.16613231	91.8317743	47.12270338	118.8372856
ENSG00000099814_CEP170B	56.05912642	31.39691855	74.51312409	110.4250749
ENSG00000099817_POLR2E	102.8601966	107.389818	133.2627816	138.8607165
ENSG00000099875_MKNK2	252.8407068	98.12239125	263.5629258	280.3872745
ENSG00000099901_RANBP1	160.5155396	95.81957612	192.7391237	169.1920676
ENSG00000099917_MED15	87.34497145	221.0140868	95.3074843	134.4176475
ENSG00000099942_CRKL	190.5882601	134.1249401	197.3787256	277.3067466
ENSG00000099956_SMARCB1	124.2494989	105.5924989	98.10242519	98.2214454
ENSG00000099968_BCL2L13	155.9822845	117.4435719	93.91001386	102.4867916
ENSG00000099991_CABIN1	90.60125329	88.68646582	110.2883675	93.71913548
ENSG00000099995_SF3A1	155.9822845	244.7162328	192.962719	235.8381026
ENSG00000100028_SNRPD3	137.4023235	114.691427	152.1006832	172.8650046
ENSG00000100029_PES1	121.376309	106.378826	141.424009	174.7014732
ENSG00000100030_MAPK1	218.681672	230.0006824	235.5017193	187.2605482
ENSG00000100097_LGALS1	118.6308165	329.976559	137.2874965	230.387938
ENSG00000100129_EIF3L	210.3174971	240.3352674	191.5652485	239.8072443
ENSG00000100138_SNU13	105.6056892	96.04424101	111.350445	107.8184744
ENSG00000100201_DDX17	859.9137979	502.8000266	769.0000361	542.5875865
ENSG00000100207_TCF20	137.4023235	102.6718553	152.2124808	156.3960289
ENSG00000100219_XBP1	233.7499565	116.4887461	73.50694537	120.3183086
ENSG00000100220_RTCB	103.0517426	82.56434754	105.201575	125.5907505
ENSG00000100221_JOSD1	78.15076393	44.3151498	86.64316755	159.5950385
ENSG00000100225_FBXO7	101.2001314	140.8648868	101.1768602	104.7379466
ENSG00000100227_POLDIP3	93.02750249	120.757379	78.59373779	113.0316754
ENSG00000100234_TIMP3	102.2855587	80.59852974	89.10271553	201.5376099
ENSG00000100241_SBF1	118.7585138	79.41903906	136.3372165	157.4623654
ENSG00000100243_CYB5R3	135.6784096	166.8136818	170.8826859	149.8202867
ENSG00000100266_PACSIN2	127.1865374	123.0601942	103.1892176	127.427219
ENSG00000100280_AP1B1	111.9905555	91.88794052	136.7844071	92.0011488
ENSG00000100297_MCM5	119.0777571	77.84638482	115.8223504	73.99190911
ENSG00000100304_TTLL12	114.0975614	85.76582224	179.6588003	151.8937189
ENSG00000100316_RPL3	1618.244372	1545.188956	1221.389168	1175.458335
ENSG00000100320_RBFOX2	174.1791536	148.728158	152.6037725	208.2910748
ENSG00000100335_MIEF1	83.38635433	35.66555149	78.64963661	114.8681439
ENSG00000100342_APOL1	74.70293611	127.2164947	140.9209196	80.50841031
ENSG00000100345_MYH9	1335.011702	4152.874349	2096.093869	1778.47166
ENSG00000100353_EIF3D	263.8865256	358.5651664	308.4496765	503.0738929
ENSG00000100364_KIAA0930	89.51582601	68.74745672	118.0583031	113.32788
ENSG00000100380_ST13	372.301556	409.3394319	450.6562689	423.1578917
ENSG00000100393_EP300	179.4785927	66.50080781	160.2060117	244.3095542
ENSG00000100401_RANGAP1	135.5507123	202.1422359	189.5528911	291.2876038
ENSG00000100403_ZC3H7B	151.4490295	139.0675677	129.5175608	117.2377807
ENSG00000100439_ABHD4	56.37836973	84.41783289	41.1974287	113.9795301
ENSG00000100503_NIN	111.4159175	110.6474589	161.2680893	101.0057686
ENSG00000100504_PYGL	467.9468536	647.7650477	579.3912462	493.8323093
ENSG00000100519_PSMC6	160.451691	154.007783	184.1866046	183.6468521
ENSG00000100522_GNPNAT1	129.1019973	94.47158677	99.72349091	109.1217747
ENSG00000100528_CNIH1	257.9485999	227.5855348	264.7926998	277.5437103
ENSG00000100554_ATP6V1D	46.92876756	65.60214825	70.32071276	121.6216088
ENSG00000100558_PLEK2	21.00621024	107.5583167	72.55666547	60.42573843
ENSG00000100567_PSMA3	226.1519656	96.49357079	224.3219557	224.2861232
ENSG00000100591_AHSA1	135.5507123	96.83056813	194.9191776	303.5504742
ENSG00000100592_DAAM1	38.88383598	119.9148857	47.40219747	80.03448295
ENSG00000100596_SPTLC2	125.2710775	61.0526842	98.04652637	125.8277141
ENSG00000100600_LGMN	57.14455369	93.62909343	106.7667419	144.9625313
ENSG00000100603_SNW1	104.9033539	149.0089891	89.88529898	114.808903
ENSG00000100614_PPM1A	98.13539556	74.02708167	91.89765642	105.152633
ENSG00000100632_ERH	102.987894	54.20040501	109.0026947	107.9961972
ENSG00000100644_HIF1A	631.9102211	503.7548524	661.2271154	110.4250749
ENSG00000100647_SUSD6	70.04198369	159.2874079	48.29657856	86.3732614
ENSG00000100650_SRSF5	293.1930621	83.51917332	288.2702033	213.4450349
ENSG00000100664_EIF5	749.4556103	133.9002752	433.8307247	465.929836
ENSG00000100697_DICER1	140.2116647	72.79142477	113.195106	60.42573843
ENSG00000100714_MTHFD1	275.187739	237.0776265	257.4140558	181.7511426
ENSG00000100731_PCNX1	229.5359447	208.3205204	193.2981119	107.2260652
ENSG00000100796_PPP4R3A	112.1182528	57.68271083	101.4004554	114.3942166
ENSG00000100804_PSMB5	104.0733213	81.55335552	128.1200903	197.9239138
ENSG00000100811_YY1	199.0801323	133.6194441	209.0056797	252.7810057
ENSG00000100813_ACIN1	267.2705048	412.3724079	293.9159839	297.1524548
ENSG00000100814_CCNB1IP1	96.28378432	113.5119363	65.51341443	94.31154468
ENSG00000100823_APEX1	254.8200154	202.928563	208.3907927	200.8267189
ENSG00000100852_ARHGAP5	236.878541	251.7931769	184.2425034	149.5240821
ENSG00000100883_SRP54	89.707372	66.61314026	97.99062756	142.0004853
ENSG00000100888_CHD8	171.0505691	102.9526864	180.4413838	206.9285336
ENSG00000100889_PCK2	170.7313258	19.09651576	24.03649164	52.19125054
ENSG00000100906_NFKBIA	222.1294998	395.3540424	243.6070479	144.7848085
ENSG00000100911_PSME2	126.9949914	78.85737683	117.2198209	96.68118148
ENSG00000100941_PNN	176.9246461	96.15657346	220.241342	139.8085713
ENSG00000100983_GSS	108.095787	101.2676997	89.71760253	60.12953383
ENSG00000100991_TRPC4AP	95.77299502	107.1651531	88.32013208	80.21220571
ENSG00000100994_PYGB	75.78836339	38.53002885	75.57520163	128.4935555
ENSG00000101040_ZMYND8	129.1019973	115.4777541	185.1927833	78.37573719
ENSG00000101057_MYBL2	194.1637852	206.0738715	269.5999981	397.9212598
ENSG00000101109_STK4	71.31895696	101.6046971	107.4375278	103.1976827
ENSG00000101126_ADNP	197.7393104	82.17118398	121.9712204	80.80461492
ENSG00000101146_RAE1	101.3278287	45.49464048	93.12743041	124.4059321
ENSG00000101150_TPD52L2	174.7537916	119.4655559	199.1674877	343.1826497
ENSG00000101152_DNAJC5	154.3222193	54.31273746	144.3307475	127.3087371
ENSG00000101158_NELFCD	156.4292252	184.5060419	189.888284	218.4805131
ENSG00000101161_PRPF6	133.5075551	137.382581	128.5672809	116.9415761
ENSG00000101166_PRELID3B	204.7626633	159.6244052	199.5028806	224.4046051
ENSG00000101182_PSMA7	219.1286126	173.7221272	234.3278441	307.2826522
ENSG00000101191_DIDO1	113.1398314	23.1404838	130.0206501	201.0044416
ENSG00000101193_GID8	110.2666416	86.43981691	103.3010152	115.6975168
ENSG00000101199_ARFGAP1	87.91960942	68.29812694	88.48782854	163.2087347
ENSG00000101224_CDC25B	203.1025981	144.6280237	235.1663264	122.0362953
ENSG00000101255_TRIB3	293.1292134	12.86206502	47.34629865	75.70989579
ENSG00000101266_CSNK2A1	153.1090947	116.6572448	154.3366359	214.9852988
ENSG00000101294_HM13	229.663642	193.6611363	208.5025903	332.2823204
ENSG00000101337_TM9SF4	138.4239021	196.5256136	136.2813177	161.3722662
ENSG00000101346_POFUT1	137.0830802	74.64491012	143.3245688	140.8156669
ENSG00000101350_KIF3B	110.1389443	132.5522858	143.1568723	102.0128643
ENSG00000101361_NOP56	216.8939094	66.83780515	189.273397	163.1494938
ENSG00000101367_MAPRE1	232.4091346	278.80913	305.3193427	495.550296
ENSG00000101384_JAG1	106.4995705	538.4655781	110.4001651	86.90642968
ENSG00000101413_RPRD1B	81.53474309	49.08927874	75.46340399	104.441742
ENSG00000101421_CHMP4B	123.4194662	147.717166	114.1453859	138.7422347
ENSG00000101444_AHCY	287.0635904	279.5392909	318.6232613	353.1351243
ENSG00000101557_USP14	611.4148002	345.6469352	694.4310132	706.6256941
ENSG00000101558_VAPA	132.6775224	132.4961196	116.0459457	98.57689092
ENSG00000101574_METTL4	73.80905483	19.54584554	63.78055108	128.1973509
ENSG00000101577_LPIN2	107.4573004	109.4679683	197.6023208	245.0204452
ENSG00000101596_SMCHD1	602.7952306	560.8197348	583.0246694	408.0514571
ENSG00000101608_MYL12A	178.0100734	470.3921161	312.3625937	385.0067392
ENSG00000101654_RNMT	43.92788038	53.07708056	74.848517	129.2636875
ENSG00000101752_MIB1	183.1179665	171.8124756	178.3172287	95.555604
ENSG00000101773_RBBP8	179.797836	114.9160919	151.9888855	88.32821176
ENSG00000101782_RIOK3	105.5418405	255.6686462	131.7535135	213.3857939
ENSG00000101856_PGRMC1	157.6423498	137.3264148	198.5526007	208.2318339
ENSG00000101871_MID1	110.4581876	117.7805692	94.91619258	43.30511254
ENSG00000101911_PRPS2	99.02927685	94.69625166	111.5181415	91.58646236
ENSG00000101972_STAG2	224.6195976	244.3230692	183.2363247	88.26897084
ENSG00000102007_PLP2	112.7567395	158.3325821	128.9585726	161.9646754
ENSG00000102024_PLS3	259.3532705	523.5815291	301.4623243	226.1818327
ENSG00000102054_RBBP7	215.3615415	129.06998	217.0551094	196.3836499
ENSG00000102081_FMR1	88.30270141	115.8709177	85.8605841	101.3612142
ENSG00000102144_PGK1	657.6412324	1373.488813	1496.187757	1646.897577
ENSG00000102158_MAGT1	159.1108691	76.61072792	96.59315711	137.024248
ENSG00000102172_SMS	221.1079212	398.1623535	305.4311403	307.9935432
ENSG00000102189_EEA1	71.57435161	184.7307068	82.00356567	13.50692977
ENSG00000102225_CDK16	116.3961133	79.30670661	101.7358483	99.64322748
ENSG00000102226_USP11	73.36211418	99.35804816	73.56284419	170.0806814
ENSG00000102241_HTATSF1	100.0508555	34.48606081	84.9103042	65.75742123
ENSG00000102265_TIMP1	29.81732578	66.66930648	66.74318842	121.4438861
ENSG00000102287_GABRE	167.6027413	34.20522969	69.14683759	46.91880866
ENSG00000102317_RBM3	199.0801323	152.4351287	149.2498435	88.86138004
ENSG00000102393_GLA	29.30653647	26.11729361	54.16595442	156.5737516
ENSG00000102531_FNDC3A	102.8601966	124.0711862	89.88529898	74.16963187
ENSG00000102554_KLF5	204.8903607	219.7784299	170.4913942	187.5567528
ENSG00000102572_STK24	87.53651744	136.877085	90.05299543	71.62227231
ENSG00000102580_DNAJC3	193.5252986	34.7107257	44.88675067	72.33316335
ENSG00000102699_PARP4	79.74698052	74.13941411	96.20186539	111.6691342
ENSG00000102753_KPNA3	75.08602809	40.55201287	103.4128129	74.46583647
ENSG00000102780_DGKH	61.4862628	138.6744041	91.45046588	47.0372905
ENSG00000102804_TSC22D1	126.1011101	301.2194529	162.8332562	249.4635142
ENSG00000102854_MSLN	132.0390358	133.5632778	93.23922805	81.3377832
